filename,pred_company,true_company,company_similarity,company_correct,pred_address,true_address,address_similarity,address_correct,pred_date,true_date,normalized_pred_date,normalized_true_date,date_correct,pred_total,true_total,normalized_pred_total,normalized_true_total,total_correct,all_fields_correct,overall_status
X51006329183.jpg,wile,SEMBOYAN TEGAS SDN BHD,0.077,No,No.5 7 Jalan TS) a. Taman Subang Jasa Kg. Saru Subang. “OiS0 Shah Alam Selangor Darul Ehsan,No.5 7 Jalan TSJ a. Taman Subang Jasa Kg. Saru Subang. “OiS0 Shah Alam Selangor Darul Ehsan,0.994,Yes,,6/3/2018,,2018-03-06,No,52.00,27,52.0,27.0,No,No,needs_review
X51006329388.jpg,BEMED (SP) SON BHD,BEMED (SP) SON BHD,1.0,Yes,"Wo.49, Jalan OlnarS UG, 40150 Shah Alam, Selangor 0.E.","Wo.49, Jalan OlnarS UG, 40150 Shah Alam, Selangor 0.E.",1.0,Yes,,2-Jan-27,,2 JAN 27,No,405.00,165,405.0,165.0,No,No,needs_review
X51006332641.jpg,“YONG CEN,YONG CEN ENTERPRISE,0.593,No,"9, JALAN SUBGNG JASA 3, 40150 SHAH ALAM, SELANGOR.","9, JALAN SUBGNG JASA 3, 40150 SHAH ALAM, SELANGOR.",1.0,Yes,,11/2/2017,,2017-02-11,No,50.10,19.1,50.1,19.1,No,No,needs_review
X51006334139.jpg,Dec Mory,Dec Mory,1.0,Yes,"No.i Jalan $5 9/1, 47400 PJ, Selangor.","No.i Jalan $5 9/1, 47400 PJ, Selangor.",1.0,Yes,05/01/2017,5/1/2017,2017-01-05,2017-01-05,Yes,90.00,90,90.0,90.0,Yes,Yes,valid
X51006334742.jpg,The Cut Steakhouse aBurgets,The Cut Steakhouse & Burgers,0.943,Yes,"Lot Li-4 Star Avenue Mal] Jalan Zuha] U5S/179 Seksyen US 40150 Shah Alam,","Lot Li-4 Star Avenue Mall Jalan Zuhal U5S/179 Seksyen US 40150 Shah Alam, Selangor",0.927,Yes,,1/1/2017,,2017-01-01,No,167.56,167.55,167.56,167.55,No,No,needs_review
X51006334766.jpg,MEI LET RESTAURANT,MEI LET RESTAURANT,1.0,Yes,"NO Z, JALAN BULAN BM U5/BM, SEKSYEN UD. 40150 SHAH ALAM, SELANGOR","NO Z, JALAN BULAN BM U5/BM, SEKSYEN UD. 40150 SHAH ALAM, SELANGOR",1.0,Yes,12/01/2017,12/1/2017,2017-01-12,2017-01-12,Yes,56.00,56,56.0,56.0,Yes,Yes,valid
X51006334770.jpg,Say STATIONERY,S&Y STATIONERY,0.929,Yes,"NO. 36G JALAN BULAN BM U5/BM, BANDAR PINGGIRAN SUBANG, 40150 SHAH ALAM, SELANGOR","NO. 36G JALAN BULAN BM U5/BM, BANDAR PINGGIRAN SUBANG, 40150 SHAH ALAM, SELANGOR",1.0,Yes,,9-Jan-17,,9 JAN 17,No,1.40,1.4,1.4,1.4,Yes,No,needs_review
X51006334819.jpg,BEMED (SP) SDM BHD,BEMED (SP) SDM BHD,1.0,Yes,"Mo.49, Jalan Olnar 40150 Shan Alam, Selancor","Mo.49, Jalan Olnar 40150 Shan Alam, Selangor D.E",0.932,Yes,,20-Jan-17,,20 JAN 17,No,203.06,203.06,203.06,203.06,Yes,No,needs_review
X51006334927.jpg,CALTEX,CALTEX,1.0,Yes,Co.No:001684044-P SELANGOR DARUL EHSAN.,Co.No:001684044-P SELANGOR DARUL EHSAN.,1.0,Yes,7/11/2016,7/11/2016,2016-11-07,2016-11-07,Yes,6.40,6.4,6.4,6.4,Yes,Yes,valid
X51006335818.jpg,SELANGOR DARUL EHSAN,Segi Cash & Carry Sdn. Bhd. ,0.372,No,"40150 SHAH ALAN, SELANGOR DARUL EHSAN.","40150 SHAH ALAN, SELANGOR DARUL EHSAN.",1.0,Yes,,6-Feb-17,,6 FEB 17,No,27.00,27,27.0,27.0,Yes,No,needs_review
X51006349081.jpg,KHOO HARDWARE SDN BHD,KHOO HARDWARE SDN BHD,1.0,Yes,"NO.50 JALAN PBS 14/11,","NO.50 JALAN PBS 14/11,",1.0,Yes,26/04/2018,26/04/2018,2018-04-26,2018-04-26,Yes,84.80,84.8,84.8,84.8,Yes,Yes,valid
X51006349083.jpg,Cit FOR cA TE EE,Cit FOR cA TE EE,1.0,Yes,"1-1, CENTRAL PARK JALAN PuU5/13, SELANGOR","1-1, CENTRAL PARK JALAN PuU5/13, SELANGOR",1.0,Yes,19/04/2016,19/04/2016,2016-04-19,2016-04-19,Yes,100.00,100,100.0,100.0,Yes,Yes,valid
X51006349085.jpg,PLATINUM RACKING SDN BHD,PLATINUM RACKING SDN BHD,1.0,Yes,"8B, JALAN LUMPUR, OFF JALAN PUTRA, 05100","8B, JALAN LUMPUR, OFF JALAN PUTRA, 05100",1.0,Yes,22/04/2018,22/04/2018,2018-04-22,2018-04-22,Yes,100.00,100,100.0,100.0,Yes,Yes,valid
X51006350737.jpg,CW KHOO HARDWARE SDN BHD,CW KHOO HARDWARE SDN BHD,1.0,Yes,"NO.50 JALAN PBS 14/11,","NO.50 JALAN PBS 14/11,",1.0,Yes,31/03/2018,31/03/2018,2018-03-31,2018-03-31,Yes,14.63,14.63,14.63,14.63,Yes,Yes,valid
X51006387660.jpg,TANTONGHAS BODXCENTRE (PJ) SIN BHD,TANTONGHAS BODXCENTRE (PJ) SIN BHD,1.0,Yes,"CO. NO. S73465-A LOT F15, GIANT BANDAR PUTERT JALAN PUTERT 1/1, BDR 47186 PUCHONG, SELANGOR NO. ID 6ST: 882147033988","CO. NO. S73465-A LOT F15, GIANT BANDAR PUTERT JALAN PUTERT 1/1, BDR 47186 PUCHONG, SELANGOR ",0.882,Yes,82/34/2817,2/4/2017,82 34 2817,2017-04-02,No,5.88,4.3,5.88,4.3,No,No,needs_review
X51006387737.jpg,REMED (SP) SON BHD,BEMED (SP) SON BHD,0.938,Yes,"No.49, dalan Dinar U3/G, 40150 Shah Alam, Selangor D.E.","No.49, dalan Dinar U3/G, 40150 Shah Alam, Selangor D.E.",1.0,Yes,,1-Apr-17,,1 APR 17,No,765.00,165,765.0,165.0,No,No,needs_review
X51006387931.jpg,TEMASYA INDUSTRIAL PARK,TEMASYA INDUSTRIAL PARK,1.0,Yes,AMANO MALAYSIA SDN BHD (682288-V) 12 JALAN PENGACARA U1/48 40150 SHAH ALAM SELANGOR,AMANO MALAYSIA SDN BHD (682288-V) 12 JALAN PENGACARA U1/48 40150 SHAH ALAM SELANGOR,1.0,Yes,30/04/2017,30/04/2017,2017-04-30,2017-04-30,Yes,6.00,6,6.0,6.0,Yes,Yes,valid
X51006387950.jpg,TEMASYA INDUSTRIAL PARK,TEMASYA INDUSTRIAL PARK,1.0,Yes,AMANO MALAYSIA SON BHD (682288-V 12 JALAN PENGACARA U1/48 40150 SHAH ALAM SELANGOR,AMANO MALAYSIA SON BHD (682288-V 12 JALAN PENGACARA U1/48 40150 SHAH ALAM SELANGOR,1.0,Yes,30/04/2017,30/04/2017,2017-04-30,2017-04-30,Yes,6.00,6,6.0,6.0,Yes,Yes,valid
X51006387973.jpg,Your order rumber is,Gerbang Alaf Restaurants Sdn Bhd,0.231,No,"No.3, Jalan $$21/39,47400 Petaling Jaya Selangor","No.3, Jalan SS21/39,47400 Petaling Jaya Selangor",0.978,Yes,,4-Apr-17,,4 APR 17,No,100.00,47.15,100.0,47.15,No,No,needs_review
X51006388068.jpg,So ee fasn Carry Coe Son nd Brym,Segi Cash & Carry Sdn Bhd,0.545,No,"Sek Gel. U9, WO fick Shah Alas POT Reg Ting Rea We No 2 Fe","Sek Gel. U9, WO fick Shah Alam",0.643,No,,11/5/2017,,2017-05-11,No,6.00,83.55,6.0,83.55,No,No,needs_review
X51006388081.jpg,KING?S CONFECTIONERY S/B,KING'S CONFECTIONERY S/B,1.0,Yes,"NO. 20-Ai, JALAN KELANA JATA, SELANGOR","NO. 20-A1, JALAN KELANA JATA, SELANGOR",0.971,Yes,,21/05/17,,2017-05-21,No,27.00,27.5,27.0,27.5,No,No,needs_review
X51006388089.jpg,YONG GER,YONG GER ENTERPRISE,0.593,No,"9, JALAN SUBANES JASA 2, 40180 SHAH ALAM, SELANGOR.","9, JALAN SUBANES JASA 2, 40180 SHAH ALAM, SELANGOR.",1.0,Yes,,21/05/2017,,2017-05-21,No,409.00,108,409.0,108.0,No,No,needs_review
X51006389894.jpg,Jinjang Utara,KING'S CONFECTIONERY S/B,0.324,No,Inv No 20.38,"3425, Gr . Floor Jln Theater, Jinijang Utara 52100 k.l ",0.226,No,,10/10/2017,,2017-10-10,No,100.00,70,100.0,70.0,No,No,needs_review
X51006389898.jpg,RESTORAN WAN,RESTORAN WAN,1.0,Yes,"No.2, Jalan Temengguny 19/9, Seksyen 9, Bandar Mahkota Cheras 43200 Cheras, Selangor","No.2, Jalan Temengguny 19/9, Seksyen 9, Bandar Mahkota Cheras 43200 Cheras, Selangor",1.0,Yes,,29-09-2017,,29 09 2017,No,164.40,164.4,164.4,164.4,Yes,No,needs_review
X51006392167.jpg,Wellmart SAZ,Wellmart SAZ,1.0,Yes,"1S0B, Jalan TUDIM,Kg Baru Subang 40150 Shah Alam, Selangor Garu! Ehsan, Malaysia.","1S0B, Jalan TUDIM,Kg Baru Subang 40150 Shah Alam, Selangor Garu! Ehsan, Malaysia.",1.0,Yes,19/06/2017,19/06/2017,2017-06-19,2017-06-19,Yes,23.80,23.8,23.8,23.8,Yes,Yes,valid
X51006401845.jpg,"Randar Botanik,","Randar Botanik,",1.0,Yes,"2 &@ 2A, Jalan Kasuarina I/kS 7, 41200 Klang, SELANGOR","2 &@ 2A, Jalan Kasuarina I/kS 7, 41200 Klang, SELANGOR",1.0,Yes,04/02/2017,4/2/2017,2017-02-04,2017-02-04,Yes,26.90,26.9,26.9,26.9,Yes,Yes,valid
X51006401853.jpg,TAHAH BERKELEY,TAMAN BERKELEY,0.857,Yes,"LOT P.T. 2811, JALAN ANGSA, 41150 KLANG, SELANGOR","LOT P.T. 2811, JALAN ANGSA, 41150 KLANG, SELANGOR",1.0,Yes,,7/2/2017,,2017-02-07,No,37.45,37.45,37.45,37.45,Yes,No,needs_review
X51006401977.jpg,BEST RESTAURANT,BEST RESTAURANT,1.0,Yes,aS} NO. 001800839168, NO. 001800839168,0.909,Yes,19/04/2017,19/04/2017,2017-04-19,2017-04-19,Yes,14.60,14.6,14.6,14.6,Yes,Yes,valid
X51006414425.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,05 Apr 2018,5-Apr-18,2018-04-05,5 APR 18,No,6.90,6.9,6.9,6.9,Yes,No,valid
X51006414427.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,04 Apr 2018,4-Apr-18,2018-04-04,4 APR 18,No,7.60,7.6,7.6,7.6,Yes,No,valid
X51006414433.jpg,UNIHAKKA INTERNATIONAL SDN BHD 7,UNIHAKKA INTERNATIONAL SDN BHD 7,1.0,Yes,"12, Jalan Tampoi 7/4 Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4 Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,06 Apr 2018,6-Apr-18,2018-04-06,6 APR 18,No,7.60,7.6,7.6,7.6,Yes,No,valid
X51006414512.jpg,BHPetrol Permas Jaya,BHPetrol Permas Jaya,1.0,Yes,"LOT PTD 10105) Jalan Permas 10/10 81750 Masai, Johor","LOT PTD 10105) Jalan Permas 10/10 81750 Masai, Johor",1.0,Yes,,3/4/2018,,2018-04-03,No,50.00,50,50.0,50.0,Yes,No,needs_review
X51006414532.jpg,The GeoVenture,The GeoVenture,1.0,Yes,"ag Jalan Ibrahim Sultan, Johor Bahru, Johor.","ag Jalan Ibrahim Sultan, Johor Bahru, Johor.",1.0,Yes,6/4/2018,6/4/2018,2018-04-06,2018-04-06,Yes,84.05,84.05,84.05,84.05,Yes,Yes,valid
X51006414593.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,14 Apr 2018,14-Apr-18,2018-04-14,14 APR 18,No,8.90,8.9,8.9,8.9,Yes,No,valid
X51006414600.jpg,"SRD FLR, AZON TAMAN MALURI SC","SRD FLR, AZON TAMAN MALURI SC",1.0,Yes,"JUN JEJAKA, TAMAN MALURT","JUN JEJAKA, TAMAN MALURT",1.0,Yes,14/04/2018,14/04/2018,2018-04-14,2018-04-14,Yes,50.90,50.9,50.9,50.9,Yes,Yes,valid
X51006414702.jpg,Triple Six Point Enterprise 666,Triple Six Point Enterprise 666,1.0,Yes,No 14&16 Jalan Permas 4/3 Bandar Baru Permas Jay,No 14&16 Jalan Permas 4/3 Bandar Baru Permas Jay,1.0,Yes,,23-04-2018,,23 04 2018,No,157.90,157.9,157.9,157.9,Yes,No,needs_review
X51006414708.jpg,RESTORAN HWA MUI SUTERA SDN BHD,RESTORAN HWA MUI SUTERA SDN BHD,1.0,Yes,"50,JALAN SUTERA TANJUNG 5/4 TAMAN SUTERA UTAMA, 81300 SKUDAI JOHOR","50,JALAN SUTERA TANJUNG 5/4 TAMAN SUTERA UTAMA, 81300 SKUDAI JOHOR",1.0,Yes,29/04/2018,29/04/2018,2018-04-29,2018-04-29,Yes,91.50,91.5,91.5,91.5,Yes,Yes,valid
X51006414715.jpg,,RESTORAN HWA MUI SUTERA SDN BHD,0.0,No,"Lot G16, Permas Jaya Jusco","Lot G16, Permas Jaya Jusco",1.0,Yes,4/22/2018,4/22/2018,4 22 2018,4 22 2018,Yes,46.98,41.81,46.98,41.81,No,No,needs_review
X51006414717.jpg,"JEN JEJAKA, TAMAN MALURI","JEN JEJAKA, TAMAN MALURI",1.0,Yes,"98D ELR, AEON TAMAN MALURI SC","98D ELR, AEON TAMAN MALURI SC",1.0,Yes,12/04/2018,12/4/2018,2018-04-12,2018-04-12,Yes,25.10,25.1,25.1,25.1,Yes,Yes,valid
X51006414728.jpg,KEK SPAWN,KEK SPAWN OREE,0.783,No,"Lot LGIO, AEON Taman Universiti Jalan shopping Pendidikan, faman No. Universiti 4, 81300 Skudai, Johor Tax no: 04004290047 station: C40","Lot LGIO, AEON Taman Universiti Jalan shopping Pendidikan, faman No. Universiti 4, 81300 Skudai, Johor",0.862,Yes,,29-Apr-18,,29 APR 18,No,13.00,13,13.0,13.0,Yes,No,needs_review
X51006438346.jpg,HIGH FIVE ENTERPRISE,HIGH FIVE ENTERPRISE,1.0,Yes,"Jalan Bidara, Taman Bidara, Selayang 68100, Batu Caves, Selangor","Jalan Bidara, Taman Bidara, Selayang 68100, Batu Caves, Selangor",1.0,Yes,05/04/2018,5/4/2018,2018-04-05,2018-04-05,Yes,95.48,95.48,95.48,95.48,Yes,Yes,valid
X51006466070.jpg,WESTERN EASTERN,WESTERN EASTERN STATIONERY SDN. BHD,0.612,No,CO REG NO 210038~-K,"42-46, JLN SULTAN AZLAN SHAH 51200 KUALA LUMPUR ",0.281,No,,26-04-2018,,26 04 2018,No,,42.88,,42.88,No,No,needs_review
X51006502534.jpg,Welcome to the Family,Welcome to the Family,1.0,Yes,"No 16A, Jalan Astaka U8/83, Bukit Jelutang, 40150 Shah Alam, Selangor, 0.6.","No 16A, Jalan Astaka U8/83, Bukit Jelutang, 40150 Shah Alam, Selangor, 0.6.",1.0,Yes,10/04/2018,10/4/2018,2018-04-10,2018-04-10,Yes,6.00,6,6.0,6.0,Yes,Yes,valid
X51006502540.jpg,DUPLICATE eee,DUPLICATE eee,1.0,Yes,"No.3, Jalan $821/39,47400 Petaling Jaya Selangor","No.3, Jalan $821/39,47400 Petaling Jaya Selangor",1.0,Yes,27/04/2018,27/04/2018,2018-04-27,2018-04-27,Yes,109.05,109.05,109.05,109.05,Yes,Yes,valid
X51006554841.jpg,WISMA YAP TIEH (TAG),WISMA YAP TIEH (TAG),1.0,Yes,NSK TRADE CITY-SELAYANG (62647C-P) LOT 4674 4675 SELAYANG BATU 6,NSK TRADE CITY-SELAYANG (62647C-P) LOT 4674 4675 SELAYANG BATU 6,1.0,Yes,,27-10-2017,,27 10 2017,No,8.49,9,8.49,9.0,No,No,needs_review
X51006555819.jpg,TAK TAVOICE ADJUSTMENT NOTE,TAK TAVOICE ADJUSTMENT NOTE,1.0,Yes,"Jalan Pelabur 23/1, 40400 Shah Alam, Selangor.","Jalan Pelabur 23/1, 40400 Shah Alam, Selangor.",1.0,Yes,23/07/2017,23/07/2017,2017-07-23,2017-07-23,Yes,32.39,32.39,32.39,32.39,Yes,Yes,valid
X51006555833.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),GARDENIA BAKERIES (KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,31/08/2017,31/08/2017,2017-08-31,2017-08-31,Yes,1.52,1.52,1.52,1.52,Yes,Yes,valid
X51006555835.jpg,GARDENLA BAKERIES (KL) SDN BHD (139386 X),GARDENLA BAKERIES (KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Julan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Julan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,29/08/2817,29/08/2017,2817-08-29,2017-08-29,No,37.90,37.9,37.9,37.9,Yes,No,valid_with_warnings
X51006556610.jpg,PINGHWAI TRADING SDN BHD,PINGHWAI TRADING SDN BHD,1.0,Yes,"NO.2, JALAN METRO PERDANA TIMUR 11, OFF JALAN KEPONG,","NO.2, JALAN METRO PERDANA TIMUR 11, OFF JALAN KEPONG,",1.0,Yes,22/08/2017,22/08/2017,2017-08-22,2017-08-22,Yes,400.00,400,400.0,400.0,Yes,Yes,valid
X51006556648.jpg,GARDENIA BAKERIES(KL) SDN BHD (139386 X),GARDENIA BAKERIES(KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,26/08/2617,26/08/2017,2617-08-26,2017-08-26,No,55.14,55.14,55.14,55.14,Yes,No,valid_with_warnings
X51006556654.jpg,GARDENIA BAKERIES (RET SDN BHD (139386 X),GARDENIA BAKERIES (RET SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,13/08/2617,13/08/2017,2617-08-13,2017-08-13,No,16.34,6.42,16.34,6.42,No,No,valid_with_warnings
X51006556657.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),GARDENIA BAKERIES (KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,16/88/2617,16/08/2017,16 88 2617,2017-08-16,No,59.31,59.31,59.31,59.31,Yes,No,needs_review
X51006556658.jpg,HAKASSAR FRESH MARKET SON BHO,HAKASSAR FRESH MARKET SON BHO,1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,15/08/2017,15/08/2017,2017-08-15,2017-08-15,Yes,32.13,32.13,32.13,32.13,Yes,Yes,valid
X51006556723.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),GARDENIA BAKERIES (KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,03/08/2017,3/8/2017,2017-08-03,2017-08-03,Yes,5.09,5.09,5.09,5.09,Yes,Yes,valid
X51006556728.jpg,GARDENIA L) SDN BHD (139386 X),GARDENIA BAKERIES ( KL) SDN BHD (139386 X),0.844,No,"Lot 3, Jalan Pelabur 23/1, 40300 Shat Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shat Alam, Selangor.",1.0,Yes,,7/8/2017,,2017-08-07,No,62.26,60.26,62.26,60.26,No,No,needs_review
X51006556734.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),GARDENIA BAKERIES (KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,04/08/2017,4/8/2017,2017-08-04,2017-08-04,Yes,32.46,32.46,32.46,32.46,Yes,Yes,valid
X51006556740.jpg,MAKASSAR FRESH MARKET SDN BHD,MAKASSAR FRESH MARKET SDN BHD,1.0,Yes,"Lot 3, Jalaiv Pelabur 23/1, 40300 Shah Alfm, Selangor.","Lot 3, Jalaiv Pelabur 23/1, 40300 Shah Alfm, Selangor.",1.0,Yes,1/08/2017,1/8/2017,2017-08-01,2017-08-01,Yes,17.05,17.05,17.05,17.05,Yes,Yes,valid
X51006556806.jpg,HAKASSAR FRESH MARKET SDN BHD,HAKASSAR FRESH MARKET SDN BHD,1.0,Yes,"Jalan Pelabur 23/1, 40300 Alam Selangor.","Jalan Pelabur 23/1, 40300 Alam Selangor.",1.0,Yes,23/09/2017,23/09/2017,2017-09-23,2017-09-23,Yes,14.47,14.47,14.47,14.47,Yes,Yes,valid
X51006556808.jpg,FRESH MARKET SDN BHD,FRESH MARKET SDN BHD,1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,22/09/2017,22/09/2017,2017-09-22,2017-09-22,Yes,79.26,79.26,79.26,79.26,Yes,Yes,valid
X51006556809.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),GARDENIA BAKERIES (KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,21/89/2017,21/09/2017,21 89 2017,2017-09-21,No,23.38,43.36,23.38,43.36,No,No,needs_review
X51006556810.jpg,HAKASSAR FRESH MARKET SON BHD,HAKASSAR FRESH MARKET SON BHD,1.0,Yes,"Lot 3, Jalan Pelabar 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabar 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,20/09/2017,20/09/2017,2017-09-20,2017-09-20,Yes,24.55,24.55,24.55,24.55,Yes,Yes,valid
X51006556812.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),GARDENIA BAKERIES (KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shati Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shati Alam, Selangor.",1.0,Yes,14/05/2017,14/05/2017,2017-05-14,2017-05-14,Yes,25.84,25.84,25.84,25.84,Yes,Yes,valid
X51006556821.jpg,HAKASSAR FRESH MARKET SON BHO,GARDENIA BAKERIES (KL) SDN BHD (139386 X),0.394,No,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam,","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",0.899,Yes,02/69/2017,2/9/2017,02 69 2017,2017-09-02,No,48.57,48.57,48.57,48.57,Yes,No,needs_review
X51006556826.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),GARDENIA BAKERIES (KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alum, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alum, Selangor.",1.0,Yes,27/89/2017,27/09/2017,27 89 2017,2017-09-27,No,28.98,28.98,28.98,28.98,Yes,No,needs_review
X51006556827.jpg,WAKASSAR FRESH MARKET SDN BHD,WAKASSAR FRESH MARKET SDN BHD,1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,26/09/2017,26/09/2017,2017-09-26,2017-09-26,Yes,53.96,53.96,53.96,53.96,Yes,Yes,valid
X51006556829.jpg,HAKASSAR FRESH MARKET SDN BHD,GARDENIA BAKERIES (KL) SDN BHD (139386 X),0.455,No,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,24/69/2617,24/09/2617,24 69 2617,2617-09-24,No,38.55,38.55,38.55,38.55,Yes,No,needs_review
X51006556851.jpg,GARDENIA BAKERIES (RLASDN BHD (139386 X),GARDENIA BAKERIES (RLASDN BHD (139386 X),1.0,Yes,"Jalan Petabur 23/1, 40300 Shah Alam, Selangor.","Jalan Petabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,12/09/2017,12/9/2017,2017-09-12,2017-09-12,Yes,84.78,84.78,84.78,84.78,Yes,Yes,valid
X51006556865.jpg,HAKASSAR FRESH MARKET SDN kD,GARDENIA BAKERIES (KL) SDN BHD (139386 X),0.4,No,"40300 Shat Alam, Selangor","Jalan Petabur 23/1, 40300 Shah Alam, Selangor.",0.687,No,,6/9/2017,,2017-09-06,No,62.82,62.82,62.82,62.82,Yes,No,needs_review
X51006557115.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),GARDENIA BAKERIES (KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,02/10/2017,2/10/2017,2017-10-02,2017-10-02,Yes,35.58,35.58,35.58,35.58,Yes,Yes,valid
X51006557169.jpg,le Sil or,GARDENIA BAKERIES (KL) SDN BHD (139386 X),0.174,No,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",1.0,Yes,61/09/2617,61/09/2017,61 09 2617,61 09 2017,No,5.00,5,5.0,5.0,Yes,No,needs_review
X51006557173.jpg,GARDENIA BAKERTES (KL) SDN BHD (139386 X),GARDENIA BAKERTES (KL) SDN BHD (139386 X),1.0,Yes,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Slam, Selangor.","Lot 3, Jalan Pelabur 23/1, 40300 Shah Slam, Selangor.",1.0,Yes,28/10/2017,28/10/2017,2017-10-28,2017-10-28,Yes,32.26,32.26,32.26,32.26,Yes,Yes,valid
